"","x"
"14474",2.43583333333333
"14475",0.23
"14476",4.04
"14477",4.69016666666667
"14478",3.4325
"14479",4.36933333333333
"14480",5.915
"14481",6.66716666666667
"14482",1.07
"14483",5.064
"14484",1.1
"14485",1.13
"14486",2.30483333333333
"14487",4.195
"14488",0.13
"14489",0.0299999999999994
"14490",4.339
"14491",5.88766666666667
"14492",7.4025
"14493",5.1
"14494",2.085
"14495",4.87783333333333
"14496",7.252
"14497",5.04
"14498",6.62166666666667
"14499",-5.24025267623074e-16
"14500",4.90566666666667
"14501",2.323
"14502",4.04
"14503",5.88633333333333
"14504",2.25
"14505",0.597
"14506",3.07316666666667
"14507",4.5725
"14508",4.7955
"14509",1.05
"14510",5.93333333333333
"14511",6.397
"14512",8.89
"14513",2.03133333333333
"14514",-7.105427357601e-16
"14515",6.22433333333333
"14516",2.36016666666667
"14517",5.575
"14518",0.989999999999997
"14519",0.999999999999999
"14520",5.85
"14521",5.75016666666667
"14522",3.1325
"14523",8.91
"14524",1.1115
"14525",0.0699999999999992
"14526",-8.70414851306123e-16
"14527",7.96
"14528",4.68616666666667
"14529",4.026
"14530",3.427
"14531",4.4205
"14532",7.61083333333333
"14533",2.30083333333333
"14534",5.78933333333333
"14535",7
"14536",4.73666666666667
"14537",5.99666666666667
"14538",4.17866666666667
"14539",3.46183333333333
"14540",2.535
"14541",0.0599999999999999
"14542",8.415
"14543",6.67966666666667
"14544",5.6935
"14545",4.497
"14546",3.0965
"14547",0.0239999999999993
"14548",4.13966666666667
"14549",0.139999999999999
"14550",3.52416666666667
"14551",-1.10134124042816e-15
"14552",3.719
"14553",5.704
"14554",2.50366666666667
"14555",0.999999999999999
"14556",7.54733333333333
"14557",4.03
"14558",7
"14559",8.01766666666667
"14560",2.31916666666667
"14561",6.661
"14562",3
"14563",2.012
"14564",4.93633333333333
"14565",6.96
"14566",2.172
"14567",3.41566666666667
"14568",6.99
"14569",2.96466666666667
"14570",1.53433333333333
"14571",2.00933333333333
"14572",0.0799999999999993
"14573",6.89
"14574",8.90333333333333
"14575",1.08
"14576",2.3725
"14577",-9.2370555648813e-16
"14578",5.43316666666667
"14579",5.49966666666667
"14580",2.93833333333333
"14581",3.0375
"14582",5.75
"14583",3.67533333333333
"14584",4.27766666666667
"14585",7.68266666666667
"14586",4.05666666666667
"14587",6.14333333333333
"14588",7.55316666666667
"14589",8.894
"14590",3.29166666666667
"14591",6.91166666666667
"14592",4.1
"14593",2.978
"14594",8.87
"14595",4.458
"14596",7.73833333333333
"14597",5.9
"14598",7.01
"14599",-8.97060203897126e-16
"14600",3.1425
"14601",6.3175
"14602",6.70366666666667
"14603",0.999999999999999
"14604",3.652
"14605",1.095
"14606",5.69166666666667
"14607",4.895
"14608",0.739
"14609",4.99816666666667
"14610",2.22533333333333
"14611",1.06
"14612",8.25633333333333
"14613",5.90666666666667
"14614",4.37166666666667
"14615",0.0499999999999999
"14616",7.76
"14617",6.89366666666667
"14618",6.56383333333333
"14619",4.45133333333333
"14620",0.129999999999999
"14621",8.91
"14622",8.91333333333333
"14623",5.818
"14624",7.864
"14625",-1.36779476633819e-15
"14626",1.96466666666667
"14627",4.02533333333333
"14628",7.79
"14629",4.292
"14630",4.21416666666667
"14631",1.19
"14632",6.87
"14633",1.326
"14634",1.04
"14635",8.80333333333333
"14636",3.102
"14637",2.11
"14638",6.945
"14639",5.74516666666667
"14640",7.81
"14641",0.166666666666666
"14642",2.2235
"14643",0.314999999999999
"14644",5.9
"14645",2.86483333333333
"14646",5.3115
"14647",8.68666666666667
"14648",0.375
"14649",3.3355
"14650",6.0575
"14651",6.077
"14652",6.96666666666667
"14653",8.77166666666667
"14654",5.025
"14655",0.0566666666666665
"14656",3.0925
"14657",7.41116666666667
"14658",8.98
"14659",5.343
"14660",-1.13686837721616e-15
"14661",1.06
"14662",4.92616666666667
"14663",5.82783333333333
"14664",6.975
"14665",7.951
"14666",6.002
"14667",6.26533333333333
"14668",8.12816666666667
"14669",7.16866666666667
"14670",5.97666666666667
"14671",2.9145
"14672",7.534
"14673",2.141
"14674",1.22666666666667
"14675",4.236
"14676",8.19466666666667
"14677",6.92916666666667
"14678",5.05766666666667
"14679",6.56933333333333
"14680",1.04
"14681",3.79716666666667
"14682",1.01
"14683",1.14
"14684",6.50166666666667
"14685",1.03
"14686",8.26516666666667
"14687",3.34516666666667
"14688",-6.83897383169096e-16
"14689",0.999999999999997
"14690",8.484
"14691",8.25516666666667
"14692",3.96716666666667
"14693",0.22
"14694",1.329
"14695",7.44966666666667
"14696",4.91483333333333
"14697",0.0749999999999992
"14698",7.05
"14699",5.0165
"14700",5.8615
"14701",5.772
"14702",2.10966666666667
"14703",5.7335
"14704",2.1775
"14705",1.01
"14706",3.4545
"14707",5.45983333333333
"14708",1.799
"14709",8.39816666666667
"14710",3
"14711",7.012
"14712",7.8175
"14713",3.6745
"14714",4.04
"14715",1.235
"14716",1.04666666666666
"14717",7.53883333333333
"14718",8.92
"14719",8.92
"14720",7.54633333333333
"14721",5.01816666666667
"14722",4.89366666666667
"14723",0.999999999999997
"14724",5.92933333333333
"14725",-1.20792265079217e-15
"14726",6.24616666666667
"14727",2.03
"14728",5.517
"14729",-8.34887714518118e-16
"14730",4.707
"14731",0.804
"14732",5.88933333333333
"14733",6.99383333333333
"14734",6.85666666666667
"14735",2.04
"14736",-5.15143483426073e-16
"14737",3.52966666666667
"14738",5.79166666666667
"14739",6.78266666666667
"14740",7.51133333333333
"14741",4.48333333333333
"14742",5.2275
"14743",3.29083333333333
"14744",0.298666666666666
"14745",5.04533333333333
"14746",7.16966666666667
"14747",4.01266666666667
"14748",3.00933333333333
"14749",3.09333333333333
"14750",4.5855
"14751",0.999999999999998
"14752",1.9975
"14753",0.999999999999998
"14754",3.10666666666667
"14755",7.742
"14756",6.92
"14757",2.59083333333333
"14758",7.825
"14759",3.25583333333333
"14760",1.94333333333333
"14761",0.0699999999999993
"14762",4.115
"14763",4.17783333333333
"14764",4.12
"14765",3.72883333333333
"14766",4.49783333333333
"14767",6
"14768",2.135
"14769",4.05
"14770",4.322
"14771",1.1
"14772",0.999999999999998
"14773",5.68066666666667
"14774",5.574
"14775",6.92
"14776",1.08
"14777",4.68916666666667
"14778",4.32833333333333
"14779",0.999999999999997
"14780",4.9665
"14781",6.83066666666667
"14782",4.40733333333333
"14783",3.25833333333333
"14784",3.85916666666667
"14785",3.23
"14786",4.641
"14787",1.063
"14788",7.03
"14789",3.99
"14790",1.115
"14791",4.218
"14792",6.85833333333333
"14793",0.989999999999998
"14794",1.00333333333333
"14795",6.02
"14796",4.51016666666667
"14797",6.69633333333333
"14798",3.1575
"14799",6.30566666666667
"14800",5.0925
"14801",4.05
"14802",5.02933333333333
"14803",5.83266666666667
"14804",4.156
"14805",4.44683333333333
"14806",5.43383333333333
"14807",7.311
"14808",4.182
"14809",5.78033333333333
"14810",3.63933333333333
"14811",6.816
"14812",1.47733333333333
"14813",6.688
"14814",6.93416666666667
"14815",5.744
"14816",7.475
"14817",4.873
"14818",6.85666666666667
"14819",8.14416666666667
"14820",-1.45661260830821e-15
"14821",8.83
"14822",6.93
"14823",3.56283333333333
"14824",8.44
"14825",0.989999999999997
"14826",3.8075
"14827",7.322
"14828",1.589
"14829",4.447
"14830",6.92
"14831",3.01133333333333
"14832",5.8925
"14833",1.09
"14834",4.48666666666667
"14835",6.91466666666667
"14836",5.67916666666667
"14837",-1.29674049276218e-15
"14838",2.20616666666667
"14839",7.01333333333333
"14840",3.143
"14841",5.60216666666667
"14842",0.0599999999999994
"14843",1.04
"14844",4.117
"14845",2
"14846",2.0485
"14847",2.16983333333333
"14848",4.12
"14849",0.3975
"14850",-5.32907051820075e-16
"14851",5.08116666666667
"14852",8.85
"14853",4.97266666666667
"14854",9
"14855",0.999999999999998
"14856",7.041
"14857",0.261999999999999
"14858",1.02
"14859",4.235
"14860",5.23733333333333
"14861",7.695
"14862",3.1
"14863",0.3375
"14864",4.2785
"14865",0.920666666666667
"14866",8.48816666666667
"14867",5.987
"14868",6.82166666666667
"14869",-1.03916875104915e-15
"14870",2.26316666666667
"14871",0.344
"14872",7.17766666666667
"14873",3.293
"14874",4.82833333333333
"14875",5.88
"14876",6.284
"14877",2.212
"14878",8.02
"14879",1.585
"14880",5.79133333333333
"14881",0.999999999999999
"14882",5.07
"14883",0.999999999999999
"14884",6.9965
"14885",1.03
"14886",8.855
"14887",4.92166666666667
"14888",7.17516666666667
"14889",7.14616666666667
"14890",8.87
"14891",5.703
"14892",3.24466666666667
"14893",6.3755
"14894",6.424
"14895",8.53983333333333
"14896",3.06433333333333
"14897",2.92
"14898",8.825
"14899",3.39833333333333
"14900",6.87
"14901",0.999999999999997
"14902",7.51383333333333
"14903",5.74116666666667
"14904",7.07033333333333
"14905",3.316
"14906",3.045
"14907",8.96
"14908",8.07166666666667
"14909",-1.05693231944315e-15
"14910",3.42166666666667
"14911",3.0245
"14912",8.73
"14913",4.28916666666667
"14914",6.91
"14915",5.95
"14916",3.912
"14917",3.12533333333333
"14918",4.40883333333333
"14919",2.909
"14920",8.21233333333333
"14921",6.71066666666667
"14922",4.822
"14923",4.33333333333333
"14924",1.07
"14925",4.942
"14926",0.999999999999998
"14927",0.0805
"14928",3.98866666666667
"14929",8.9
"14930",8.764
"14931",1.07
"14932",5.72233333333333
"14933",5.35833333333333
"14934",3.52183333333333
"14935",4
"14936",6.25766666666667
"14937",3.55616666666667
"14938",2.94
"14939",2.86766666666667
"14940",6.94
"14941",8.76333333333333
"14942",5.932
"14943",5.1165
"14944",1.02
"14945",2.06
"14946",2.43666666666667
"14947",0.009999999999999
"14948",8.69
"14949",8.72
"14950",0.999999999999997
"14951",5.42816666666667
"14952",4.964
"14953",5.54983333333333
"14954",8.34633333333333
"14955",4.03
"14956",2.09
"14957",0.999999999999998
"14958",2.05
"14959",6.905
"14960",4.5445
"14961",1.085
"14962",2.25533333333333
"14963",7.72083333333333
"14964",3.28766666666667
"14965",2.2
"14966",7.839
"14967",7.98
"14968",3.641
"14969",4.07366666666667
"14970",4.204
"14971",1.541
"14972",7.48666666666667
"14973",1.1
"14974",2.095
"14975",-8.88178419700125e-16
"14976",4.52
"14977",4
"14978",5.80216666666667
"14979",8.775
"14980",5.777
"14981",1.232
"14982",8.2515
"14983",0.0899999999999992
"14984",3.1
"14985",4.91
"14986",4.57583333333333
"14987",5.42133333333333
"14988",2.202
"14989",7.43883333333333
"14990",4.81916666666667
"14991",6.661
"14992",1.30666666666667
"14993",4.15266666666667
"14994",7.99583333333333
"14995",7.88916666666667
"14996",4.33566666666667
"14997",4.03
"14998",0.362
"14999",5.28433333333333
"15000",7.8665
"15001",1.37716666666667
"15002",3.01
"15003",5.3475
"15004",2.97
"15005",6.966
"15006",3.84666666666667
"15007",2.13583333333333
"15008",6.96
"15009",5.878
"15010",6.86383333333333
"15011",8.598
"15012",7.45166666666667
"15013",-6.30606677987089e-16
"15014",3.9425
"15015",8.81
"15016",2.03
"15017",3.046
"15018",1.03
"15019",8.91
"15020",2.34466666666667
"15021",8.52133333333333
"15022",2.482
"15023",-1.04805053524615e-15
"15024",5.73683333333333
"15025",9
"15026",4.39366666666667
"15027",6.87
"15028",8.7925
"15029",6.84
"15030",5.31666666666667
"15031",3.5065
"15032",4.66783333333333
"15033",7.182
"15034",4.29233333333333
"15035",2.80483333333333
"15036",1.16
"15037",2.1375
"15038",1.06
"15039",4.026
"15040",6.681
"15041",4
"15042",6.25366666666667
"15043",6.744
"15044",4.1755
"15045",7.833
"15046",3.96
"15047",0.361499999999999
"15048",4.55716666666667
"15049",3.08083333333333
"15050",0.421666666666667
"15051",3.65233333333333
"15052",5.89333333333333
"15053",1.24
"15054",0.385
"15055",7.298
"15056",5.10216666666667
"15057",5.02333333333333
"15058",2.87016666666667
"15059",2.32766666666667
"15060",1.98466666666667
"15061",0.999999999999998
"15062",3.305
"15063",4.94016666666667
"15064",5.99233333333333
"15065",4.8085
"15066",3.44
"15067",6
"15068",6.99833333333333
"15069",2.968
"15070",5.938
"15071",4.01
"15072",3.76816666666667
"15073",5.99516666666667
"15074",5.91
"15075",2.0975
"15076",6.75916666666667
"15077",6.21
"15078",7.59133333333333
"15079",2.93016666666667
"15080",6.4965
"15081",3.0475
"15082",8.795
"15083",6.93
"15084",7.25983333333333
"15085",0.999999999999999
"15086",8.984
"15087",7.54916666666667
"15088",3.0305
"15089",6.471
"15090",4.20433333333333
"15091",2.1
"15092",2.065
"15093",5.79416666666667
"15094",2.39183333333333
"15095",6.5275
"15096",3.61683333333333
"15097",3.44783333333333
"15098",7.01
"15099",7.98666666666667
"15100",4.58
"15101",5.865
"15102",5.7385
"15103",8.82666666666667
"15104",3.79633333333333
"15105",5.31266666666667
"15106",3.0185
"15107",0.523
"15108",4.22816666666667
"15109",3.26616666666667
"15110",7.93
"15111",2.03
"15112",4.772
"15113",1.00816666666667
"15114",5.469
"15115",1.04
"15116",1.3035
"15117",8.93666666666667
"15118",2.07266666666667
"15119",6.99333333333333
"15120",1.1425
"15121",4.15383333333333
"15122",6.98
"15123",3.97216666666667
"15124",8.15333333333333
"15125",6.85033333333333
"15126",0.999999999999997
"15127",3.05
"15128",4.3815
"15129",6.29416666666667
"15130",7.17
"15131",2.18
"15132",1.10783333333333
"15133",5.84966666666667
"15134",3.24316666666667
"15135",6.5565
"15136",4.4295
"15137",8.6385
"15138",4.02
"15139",2.58033333333333
"15140",1.01
"15141",4
"15142",5.93666666666667
"15143",6.89
"15144",4.99833333333333
"15145",5.84
"15146",2.31
"15147",5.89516666666667
"15148",5.84866666666667
"15149",1.22
"15150",8.305
"15151",6.946
"15152",1.07
"15153",5.79733333333333
"15154",6
"15155",4.342
"15156",5.443
"15157",4.2945
"15158",4.38633333333333
"15159",4.55033333333333
"15160",7.595
"15161",3.09
"15162",8.62
"15163",7.52266666666667
"15164",3.98
"15165",5.87
"15166",8.41883333333333
"15167",-7.37188088351104e-16
"15168",2.24116666666667
"15169",8.6895
"15170",7.93
"15171",1.0955
"15172",6.66133333333333
"15173",2
"15174",5.57033333333333
"15175",2.705
"15176",3.194
"15177",7
"15178",8.6825
"15179",3.3835
"15180",5.29783333333333
"15181",4.75333333333333
"15182",8.48733333333333
"15183",8.02183333333333
"15184",2.19
"15185",7.35266666666667
"15186",5.47116666666667
"15187",5.85466666666667
"15188",0.999999999999999
"15189",1.663
"15190",6.9295
"15191",3.11266666666667
"15192",2.213
"15193",8.912
"15194",5.978
"15195",7.584
"15196",6.74616666666667
"15197",4.91566666666667
"15198",1.05
"15199",6.4315
"15200",1.04
"15201",7.65316666666666
"15202",0.14
"15203",5.94
"15204",0.19
"15205",3.27566666666667
"15206",5.22083333333333
"15207",3.8875
"15208",3.129
"15209",5.94666666666667
"15210",7.418
"15211",3.9245
"15212",2.42333333333333
"15213",0.856166666666667
"15214",7.68666666666667
"15215",3.19666666666667
"15216",1.5355
"15217",1.699
"15218",8.995
"15219",5.84
"15220",-1.3855583347322e-15
"15221",7.16133333333333
"15222",3.2675
"15223",1.05
"15224",4.89066666666667
"15225",6.97666666666667
"15226",1.156
"15227",3.1
"15228",6.22116666666667
"15229",5.04416666666667
"15230",7.4505
"15231",0.559333333333333
"15232",5.63166666666667
"15233",3.569
"15234",8.78
"15235",6.032
"15236",7.2145
"15237",2.60666666666667
"15238",0.0799999999999996
"15239",6.69066666666667
"15240",0.999999999999998
"15241",3.527
"15242",3.34166666666667
"15243",1.04666666666667
"15244",1.96
"15245",4.66983333333333
"15246",3.391
"15247",6.5375
"15248",7.02
"15249",3.40066666666667
"15250",5.055
"15251",-3.46389583683049e-16
"15252",8.76333333333333
"15253",4.134
"15254",5.96733333333333
"15255",2
"15256",2.89266666666667
"15257",8.709
"15258",5.05666666666667
"15259",8.52
"15260",5.91983333333333
"15261",6.11583333333333
"15262",2.34333333333333
"15263",2.21083333333333
"15264",1.99
"15265",1.2
"15266",1.012
"15267",2.05
"15268",2
"15269",7.8825
"15270",7.9925
"15271",5.1205
"15272",3.1115
"15273",8.8
"15274",8.9825
"15275",0.516
"15276",4.90766666666667
"15277",1.07
"15278",4.61533333333333
"15279",3.72716666666667
"15280",3.2475
"15281",0.516333333333333
"15282",5.54283333333333
"15283",6.788
"15284",4.64333333333333
"15285",5.15416666666667
"15286",5.93666666666667
"15287",0.189999999999999
"15288",5.898
"15289",6.99666666666667
"15290",7
"15291",4.69433333333333
"15292",1.076
"15293",4.8265
"15294",1.08333333333333
"15295",2.54516666666667
"15296",0.999999999999997
"15297",3.994
"15298",0.0799999999999993
"15299",4.79333333333333
"15300",6.82
"15301",0.476666666666666
"15302",6.31183333333333
"15303",5.74166666666667
"15304",9
"15305",5.39116666666667
"15306",8.92
"15307",5.03766666666667
"15308",2.9625
"15309",0.999999999999999
"15310",7.185
"15311",7.534
"15312",1.152
"15313",5.25733333333333
"15314",1.04
"15315",1.89533333333333
"15316",5.5475
"15317",5.577
"15318",2.80266666666667
"15319",4.8435
"15320",5.75166666666667
"15321",0.999999999999999
"15322",6.36083333333333
"15323",1.694
"15324",7
"15325",0.049999999999999
"15326",3.518
"15327",5.00666666666667
"15328",6.92
"15329",8.32333333333333
"15330",5.62583333333333
"15331",0.0799999999999998
"15332",4.86166666666667
"15333",7.26733333333333
"15334",0.164
"15335",1.01
"15336",1.24
"15337",1.05
"15338",7.02
"15339",7.24566666666667
"15340",4.0345
"15341",4.40683333333333
"15342",3.97366666666667
"15343",4
"15344",5.4925
"15345",6.07766666666667
"15346",5.97666666666667
"15347",4.15
"15348",4.93183333333333
"15349",0.999999999999998
"15350",3.10566666666667
"15351",4.44416666666667
"15352",6
"15353",6.85
"15354",3.4555
"15355",1.105
"15356",6.94
"15357",4.97
"15358",6.8
"15359",4.21233333333333
"15360",5.374
"15361",7.411
"15362",7.58666666666667
"15363",1.43
"15364",5.86
"15365",3.81183333333333
"15366",1.13
"15367",5.20166666666667
"15368",4.82
"15369",8.7145
"15370",8.89
"15371",8.98
"15372",3.91916666666667
"15373",5.86333333333333
"15374",5.806
"15375",1.08
"15376",6.97
"15377",7.685
"15378",4.09
"15379",4.2845
"15380",1.08
"15381",3.2505
"15382",2.30266666666667
"15383",8.835
"15384",5.72316666666667
"15385",7.03783333333333
"15386",4.80233333333333
"15387",8.544
"15388",4.2085
"15389",2.58933333333333
"15390",2.55283333333333
"15391",6.994
"15392",1.15033333333333
"15393",2.98
"15394",-3.64153152077051e-16
"15395",5.99
"15396",2.05
"15397",5.86233333333333
"15398",6.88666666666667
"15399",8.88
"15400",8.74883333333333
"15401",2.97
"15402",3.035
"15403",7.10033333333333
"15404",2.10316666666667
"15405",1.02
"15406",5.948
"15407",5.11866666666667
"15408",4.02
"15409",0.0549999999999994
"15410",2.26666666666667
"15411",4.361
"15412",5.84133333333333
"15413",2.12
"15414",4.78183333333333
"15415",5.87
"15416",6.86
"15417",3.6775
"15418",0.999999999999998
"15419",4.5085
"15420",8.824
"15421",5.479
"15422",7.24633333333333
"15423",4.2825
"15424",0.999999999999997
"15425",4.82
"15426",7.29333333333333
"15427",1.35166666666667
"15428",3.27733333333333
"15429",4.7435
"15430",3.94933333333333
"15431",6.725
"15432",5.115
"15433",3.875
"15434",6.89
"15435",1.2395
"15436",3
"15437",4.29916666666667
"15438",5.67366666666667
"15439",4.83966666666667
"15440",3.99
"15441",4.96683333333333
"15442",-2.1316282072803e-16
"15443",4.095
"15444",5.4865
"15445",4.7155
"15446",-1.56319401867222e-15
"15447",7.58416666666667
"15448",5.018
"15449",5.39233333333333
"15450",0.247499999999999
"15451",2.98
"15452",2.98
"15453",3.45466666666667
"15454",4.8965
"15455",7.6
"15456",8.7375
"15457",2.25183333333333
"15458",4.946
"15459",7.915
"15460",7.04
"15461",5.47466666666667
"15462",6.93
"15463",1.98083333333333
"15464",7.247
"15465",6.92
"15466",7
"15467",3.791
"15468",4.154
"15469",4.832
"15470",8.885
"15471",6.01
"15472",-9.2370555648813e-16
"15473",2.28566666666667
"15474",1.035
"15475",5.014
"15476",6.374
"15477",8.92
"15478",8.98
"15479",1.232
"15480",3.17966666666667
"15481",0.602
"15482",0.109999999999999
"15483",3.936
"15484",2.98
"15485",5.896
"15486",0.129999999999999
"15487",2.51166666666667
"15488",3.03
"15489",3.38266666666667
"15490",7.719
"15491",1.51166666666667
"15492",8.91
"15493",2.012
"15494",4.93833333333333
"15495",4.297
"15496",-1.35003119794419e-15
"15497",8.25333333333333
"15498",2.03
"15499",4.182
"15500",3.1
"15501",1.1
"15502",0.461333333333333
"15503",3.10083333333333
"15504",6.91733333333333
"15505",5.781
"15506",2.04333333333333
"15507",3.84233333333333
"15508",3
"15509",6.954
"15510",5.41216666666667
"15511",2.9555
"15512",4.38083333333333
"15513",-8.61533067109121e-16
"15514",5.7715
"15515",5.45116666666667
"15516",7.751
"15517",7.004
"15518",4.2235
"15519",1.09
"15520",3.36966666666667
"15521",5.22
"15522",6.99
"15523",4.115
"15524",3.0725
"15525",3.03
"15526",5.0875
"15527",6.89
"15528",1.12
"15529",5.70766666666667
"15530",6.62533333333333
"15531",4.8
"15532",1.05
"15533",4.82533333333333
"15534",2.484
"15535",4.885
"15536",8.46666666666667
"15537",7.465
"15538",1.06
"15539",7.486
"15540",4.92583333333333
"15541",6.092
"15542",6.89266666666667
"15543",2
"15544",7.95333333333333
"15545",3.19333333333333
"15546",1.01
"15547",6.91
"15548",4.71766666666667
"15549",5.4465
"15550",2.7895
"15551",5.32616666666667
"15552",6.9
"15553",4.0685
"15554",4.80533333333333
"15555",4.60183333333333
"15556",0.129999999999999
"15557",6.93
"15558",2.1425
"15559",4.112
"15560",7.82666666666667
"15561",2.02
"15562",4.98416666666667
"15563",1.015
"15564",8.9
"15565",7.578
"15566",5.11833333333333
"15567",1.27
"15568",5.806
"15569",3.25216666666667
"15570",4.05
"15571",8.75616666666667
"15572",2.05
"15573",6.01
"15574",7.93466666666667
"15575",4.06
"15576",6.943
"15577",0.999999999999996
"15578",4.59983333333333
"15579",4.07
"15580",6.283
"15581",5.83
"15582",8.75583333333334
"15583",4.32566666666667
"15584",4.328
"15585",2.83733333333333
"15586",5.54116666666667
"15587",3.12083333333333
"15588",2.325
"15589",6.93
"15590",6.92
"15591",1.99
"15592",6.25533333333333
"15593",1.085
"15594",1.03
"15595",6.688
"15596",4.046
"15597",0.808666666666666
"15598",5.75066666666667
"15599",2.3535
"15600",3.108
"15601",7.51
"15602",9
"15603",8.589
"15604",2.74933333333333
"15605",6.89666666666667
"15606",1.04
"15607",5.5795
"15608",4.25233333333333
"15609",1.065
"15610",6.0215
"15611",7
"15612",4.95833333333333
"15613",5.95066666666667
"15614",6.73316666666667
"15615",6.9525
"15616",4.93816666666667
"15617",4.08666666666667
"15618",6.60333333333333
"15619",2.3565
"15620",1.1975
"15621",3.26183333333333
"15622",5.957
"15623",6.05
"15624",3.624
"15625",5.98666666666667
"15626",8.84
"15627",5.02916666666667
"15628",3.045
"15629",5.42583333333333
"15630",4.027
"15631",7.67666666666667
"15632",5.02566666666667
"15633",6.93166666666667
"15634",4.116
"15635",4.66016666666667
"15636",5.96
"15637",6.67116666666667
"15638",0.999999999999997
"15639",4.02333333333333
"15640",5.32316666666667
"15641",6.005
"15642",5.862
"15643",2.11
"15644",7.38233333333333
"15645",2.32
"15646",5.764
"15647",7.58
"15648",5.30266666666667
"15649",3.542
"15650",2.13033333333333
"15651",0.00999999999999929
"15652",6.45366666666667
"15653",6.03783333333333
"15654",0.134999999999999
"15655",1.08
"15656",2.07916666666667
"15657",5.93566666666667
"15658",4.97383333333333
"15659",3.26516666666667
"15660",0.0299999999999995
"15661",8.724
"15662",2.204
"15663",6.80983333333333
"15664",5.93
"15665",1.027
"15666",8.398
"15667",6.77
"15668",5.119
"15669",7.429
"15670",3.60033333333333
"15671",1.38916666666667
"15672",5.56366666666667
"15673",4.18883333333333
"15674",4.86
"15675",3.79033333333333
"15676",6.86
"15677",0.515333333333333
"15678",-6.12843109593086e-16
"15679",4.93316666666667
"15680",1.234
"15681",5.95
"15682",4.06683333333333
"15683",1.63183333333333
"15684",1.28
"15685",5.061
"15686",6.97883333333333
"15687",4.0875
"15688",0.129999999999999
"15689",3.03
"15690",3.74766666666667
"15691",1.13
"15692",2.45116666666667
"15693",5.28466666666667
"15694",2.91433333333333
"15695",6.35883333333333
"15696",7.615
"15697",8.404
"15698",8.87
"15699",6.928
"15700",7.72566666666667
"15701",0.999999999999997
"15702",7.74833333333333
"15703",6.85116666666667
"15704",4.04
"15705",4
"15706",7.207
"15707",5.37816666666667
"15708",6.876
"15709",5.079
"15710",4.99
"15711",4.813
"15712",3.97666666666667
"15713",5.71966666666667
"15714",0.145
"15715",3.22183333333333
"15716",5.836
"15717",5.369
"15718",2.76333333333333
"15719",3.94416666666667
"15720",5.83716666666667
"15721",2.292
"15722",1.08
"15723",1.07
"15724",0.00999999999999902
"15725",6.85266666666667
"15726",1.008
"15727",5.007
"15728",8.745
"15729",3.162
"15730",0.1675
"15731",5.0025
"15732",5.2365
"15733",6.54933333333333
"15734",6
"15735",1.02333333333333
"15736",5.17516666666667
"15737",2
"15738",0.999999999999999
"15739",3.82016666666667
"15740",4.409
"15741",7.18016666666667
"15742",-1.3855583347322e-15
"15743",7.67
"15744",2.19616666666667
"15745",4.03
"15746",3.03066666666667
"15747",4.88933333333333
"15748",0.368666666666666
"15749",4.19533333333333
"15750",4.98
"15751",7.90716666666667
"15752",1.68416666666667
"15753",3.07
"15754",8.67083333333333
"15755",4.99566666666667
"15756",5.70433333333333
"15757",1.35433333333333
"15758",3.01
"15759",5.632
"15760",8.23983333333333
"15761",0.226666666666666
"15762",4.05
"15763",6.74333333333333
"15764",5.17166666666667
"15765",0.999999999999998
"15766",5.85533333333333
"15767",2.84916666666667
"15768",7.65683333333333
"15769",2.28866666666667
"15770",0.999999999999997
"15771",4.035
"15772",3.29566666666667
"15773",7.61433333333333
"15774",-5.15143483426073e-16
"15775",4.524
"15776",3.90516666666667
"15777",5.6125
"15778",7.67383333333333
"15779",5.1575
"15780",3.86016666666667
"15781",4.086
"15782",5.0245
"15783",5.995
"15784",7.74
"15785",4.088
"15786",1.02
"15787",2.141
"15788",-4.17443857259059e-16
"15789",3.19383333333333
"15790",8.9375
"15791",5.7825
"15792",6.95366666666667
"15793",7.001
"15794",5.16016666666667
"15795",8.72
"15796",7.05166666666667
"15797",7.8145
"15798",8.99
"15799",5.60066666666667
"15800",0.999999999999999
"15801",3.34933333333333
"15802",3.74833333333333
"15803",4.08666666666667
"15804",6.47566666666667
"15805",3.165
"15806",0.35
"15807",2.113
"15808",8.69666666666667
"15809",1.262
"15810",3.6835
"15811",-9.59232693276135e-16
"15812",5.77366666666667
"15813",5.668
"15814",5.45366666666667
"15815",4.49483333333333
"15816",1.93966666666667
"15817",6.9
"15818",7.62966666666667
"15819",3.004
"15820",0.999999999999999
"15821",8.806
"15822",6.5345
"15823",6.80766666666667
"15824",2.14
"15825",3.444
"15826",5.30883333333333
"15827",0.00666666666666637
"15828",4.46683333333333
"15829",0.0899999999999992
"15830",3
"15831",5.47066666666667
"15832",2.015
"15833",8.413
"15834",4.92666666666667
"15835",2.65233333333333
"15836",6.6965
"15837",2.308
"15838",5.29066666666667
"15839",2.2
"15840",0.291666666666666
"15841",4.0005
"15842",7.58966666666667
"15843",4.39033333333333
"15844",7.28583333333333
"15845",0.135
"15846",0.0699999999999993
"15847",5.925
"15848",5.06716666666667
"15849",6.94
"15850",2.005
"15851",6.558
"15852",3.35866666666667
"15853",3
"15854",6.33366666666667
"15855",8.4825
"15856",7.52833333333333
"15857",3
"15858",7.56616666666667
"15859",7.99883333333333
"15860",4.62566666666667
"15861",5.615
"15862",1.03
"15863",6.67983333333333
"15864",6.94166666666667
